time_seconds,time_hms,normalized_frequency,clipped_any,clipped_HololiveEN Gura's 10th so
2820.0,47:00,1.0035063926124843,0,0
2830.0,47:10,1.0620793613906907,0,0
2840.0,47:20,1.0689766921217356,0,0
2850.0,47:30,1.0370718077006136,0,0
2860.0,47:40,1.1216179965993445,0,0
2870.0,47:50,1.2688126607124828,0,0
2880.0,48:00,1.254225245921073,0,0
2890.0,48:10,1.2936182408867896,0,0
2900.0,48:20,1.3157615021530924,0,0
2910.0,48:30,1.3876379039475164,0,0
2920.0,48:40,1.2260441114613556,0,0
2930.0,48:50,1.0967649720980144,0,0
2940.0,49:00,1.0842428732668168,0,0
2950.0,49:10,1.043565676991827,0,0
2960.0,49:20,0.9920253777764758,0,0
2970.0,49:30,0.9166063953519882,0,0
2980.0,49:40,0.9733627482605554,0,0
2990.0,49:50,0.95209309592803,0,0
3000.0,50:00,0.9503337873288236,0,0
3010.0,50:10,0.9073318401093048,0,0
3020.0,50:20,0.9967609357027668,0,0
3030.0,50:30,1.03630071561454,0,0
3040.0,50:40,0.988936827945496,0,0
3050.0,50:50,0.9958937413978558,0,0
3060.0,51:00,1.055067559011265,0,0
3070.0,51:10,1.2078782254919145,0,0
3080.0,51:20,1.1692213117570602,0,0
3090.0,51:30,1.1588493053066098,0,0
3100.0,51:40,1.2029509811045438,0,0
3110.0,51:50,1.2645353944453828,0,0
3120.0,52:00,1.2541965580552443,0,0
3130.0,52:10,1.1260115447260155,0,0
3140.0,52:20,1.122153473342685,0,0
3150.0,52:30,1.0986357698873237,0,0
3160.0,52:40,1.0379503535858818,0,0
3170.0,52:50,0.9859555676421392,0,0
3180.0,53:00,0.9667217902252028,0,0
3190.0,53:10,0.9781057276621232,0,0
3200.0,53:20,1.0464194841093266,0,0
3210.0,53:30,1.1082268776797632,0,0
3220.0,53:40,1.12626896962509,0,0
3230.0,53:50,1.1048694579156122,0,0
3240.0,54:00,1.0505530056302446,0,0
3250.0,54:10,1.013741079273318,0,0
3260.0,54:20,0.9285999123269252,0,0
3270.0,54:30,0.8829134033804865,0,0
3280.0,54:40,0.9294730294157896,0,0
3290.0,54:50,0.9848710852036868,1,1
3300.0,55:00,1.0403226157718537,1,1
3310.0,55:10,1.1706434309721756,0,0
3320.0,55:20,1.338515033479747,0,0
3330.0,55:30,1.409635707483533,0,0
3340.0,55:40,1.4213284371998982,0,0
3350.0,55:50,1.441852573138783,0,0
3360.0,56:00,1.4182834085538534,0,0
3370.0,56:10,1.3373164150315795,0,0
3380.0,56:20,1.165750294561025,0,0
3390.0,56:30,1.0448245486623216,0,0
3400.0,56:40,0.9480924515344596,0,0
3410.0,56:50,0.8136786780856023,0,0
3420.0,57:00,0.7676210238798624,0,0
3430.0,57:10,0.7082395568623726,0,0
3440.0,57:20,0.719659264995267,0,0
3450.0,57:30,0.7399526447775296,0,0
3460.0,57:40,0.7469676604344593,0,0
3470.0,57:50,0.8803946215198578,0,0
3480.0,58:00,0.9717991021113812,0,0
3490.0,58:10,1.078834167998297,0,0
3500.0,58:20,1.1193490349504318,0,0
3510.0,58:30,1.1487952511642678,0,0
3520.0,58:40,1.262751939000587,0,0
3530.0,58:50,1.2211252010548543,0,0
3540.0,59:00,1.1683307664571811,0,0
3550.0,59:10,1.0665008362454522,0,0
3560.0,59:20,0.9667965842619438,0,0
3570.0,59:30,0.898194986234811,0,0
3580.0,59:40,0.7626273880940029,0,0
3590.0,59:50,0.7117020111439509,0,0
3600.0,1:00:00,0.7098332719893037,0,0
3610.0,1:00:10,0.7012632884975968,0,0
3620.0,1:00:20,0.6993885470121487,0,0
3630.0,1:00:30,0.7176330477967485,0,0
3640.0,1:00:40,0.7023454271013119,0,0
3650.0,1:00:50,0.646760009093182,0,0
3660.0,1:01:00,0.6000739906968652,0,0
3670.0,1:01:10,0.6519108035255842,0,0
3680.0,1:01:20,0.6813879306874537,0,0
3690.0,1:01:30,0.746777512580784,0,0
3700.0,1:01:40,0.8256983956935398,0,0
3710.0,1:01:50,0.9540906772433102,0,0
3720.0,1:02:00,1.0736338421634524,0,0
3730.0,1:02:10,1.0741977473100803,0,0
3740.0,1:02:20,1.0927507751506027,0,0
3750.0,1:02:30,1.0955767177183868,0,0
3760.0,1:02:40,1.2086973264816605,0,0
3770.0,1:02:50,1.261133918115455,1,1
3780.0,1:03:00,1.3271464066247942,1,1
3790.0,1:03:10,1.431555148363031,1,1
3800.0,1:03:20,1.5496098386706636,1,1
3810.0,1:03:30,1.6113710632936804,1,1
3820.0,1:03:40,1.5377177550001175,1,1
3830.0,1:03:50,1.479801388674968,0,0
3840.0,1:04:00,1.4941584187135917,0,0
3850.0,1:04:10,1.474606956890585,1,1
3860.0,1:04:20,1.3984633567323872,1,1
3870.0,1:04:30,1.3629925295710803,0,0
3880.0,1:04:40,1.3659949587135982,0,0
3890.0,1:04:50,1.3644684724108778,0,0
3900.0,1:05:00,1.231409500578471,0,0
3910.0,1:05:10,1.127704048472539,0,0
3920.0,1:05:20,1.091994193637987,0,0
3930.0,1:05:30,1.0744180956917422,0,0
3940.0,1:05:40,1.0590962421268868,0,0
3950.0,1:05:50,1.030114410722726,0,0
3960.0,1:06:00,1.037505158075283,0,0
3970.0,1:06:10,1.076775416705687,0,0
3980.0,1:06:20,1.1229227615467166,0,0
3990.0,1:06:30,1.10530995553157,0,0
4000.0,1:06:40,1.1788883165561088,0,0
4010.0,1:06:50,1.2662378126191192,0,0
4020.0,1:07:00,1.3582503645877548,0,0
4030.0,1:07:10,1.40696903003649,0,0
4040.0,1:07:20,1.359759625717112,0,0
4050.0,1:07:30,1.35823012254118,0,0
4060.0,1:07:40,1.3315332572005258,0,0
4070.0,1:07:50,1.272759439049388,0,0
4080.0,1:08:00,1.1566602020443837,0,0
4090.0,1:08:10,1.148141449128418,0,0
4100.0,1:08:20,1.2244542269247232,0,0
4110.0,1:08:30,1.2366137205267649,0,0
4120.0,1:08:40,1.173033893573478,0,0
4130.0,1:08:50,1.134648488714691,0,0
4140.0,1:09:00,1.1651650267615008,0,0
4150.0,1:09:10,1.177321003849216,0,0
4160.0,1:09:20,1.134273161902201,0,0
4170.0,1:09:30,1.162540989457793,0,0
4180.0,1:09:40,1.179324624935426,0,0
4190.0,1:09:50,1.1684717651674883,0,0
4200.0,1:10:00,1.123017248370214,0,0
4210.0,1:10:10,1.1444232861463983,0,0
4220.0,1:10:20,1.152002544812841,0,0
4230.0,1:10:30,1.092602659275602,0,0
4240.0,1:10:40,1.0978506800039414,0,0
4250.0,1:10:50,1.0915422437415707,0,0
4260.0,1:11:00,1.0412626119132515,0,0
4270.0,1:11:10,0.8566413253990202,0,0
4280.0,1:11:20,0.745938508099545,0,0
4290.0,1:11:30,0.6629234269719926,0,0
4300.0,1:11:40,0.5357470736932518,0,0
4310.0,1:11:50,0.4896447365501232,0,0
4320.0,1:12:00,0.5177911414747006,0,0
4330.0,1:12:10,0.6551643940697739,0,0
4340.0,1:12:20,0.7392307583229561,0,0
4350.0,1:12:30,0.8024611875194039,0,0
4360.0,1:12:40,0.856456068091966,0,0
4370.0,1:12:50,0.8592830897247618,0,0
4380.0,1:13:00,0.8225030638147094,0,0
4390.0,1:13:10,0.6737734160982738,0,0
4400.0,1:13:20,0.5645272263684133,0,0
4410.0,1:13:30,0.5625230853641832,0,0
4420.0,1:13:40,0.5698587176843471,0,0
4430.0,1:13:50,0.5935610953465573,0,0
4440.0,1:14:00,0.6804235180233807,0,0
4450.0,1:14:10,0.7767464895774759,0,0
4460.0,1:14:20,0.8614780014442955,0,0
4470.0,1:14:30,0.869011866411578,0,0
4480.0,1:14:40,0.8812422881083329,0,0
4490.0,1:14:50,0.8841069046756812,0,0
4500.0,1:15:00,0.8071942871917249,0,0
4510.0,1:15:10,0.7583655888403695,0,0
4520.0,1:15:20,0.7118286029871899,0,0
4530.0,1:15:30,0.6605353806785622,0,0
4540.0,1:15:40,0.6515184785569029,0,0
4550.0,1:15:50,0.7178013220111292,0,0
4560.0,1:16:00,0.7747435999054201,0,0
4570.0,1:16:10,0.8553160961794012,0,0
4580.0,1:16:20,0.9100504701154212,0,0
4590.0,1:16:30,1.007312984454792,0,0
4600.0,1:16:40,1.1471796555961395,0,0
4610.0,1:16:50,1.1478635632060636,0,0
4620.0,1:17:00,1.1839974882858362,0,0
4630.0,1:17:10,1.1303169063369936,0,0
4640.0,1:17:20,1.100233250212498,1,1
4650.0,1:17:30,1.04170365101325,1,1
4660.0,1:17:40,0.9570459284550182,1,1
4670.0,1:17:50,0.9836930919074308,1,1
4680.0,1:18:00,0.9819111181845,0,0
4690.0,1:18:10,0.968261156571793,0,0
4700.0,1:18:20,0.9854648742448132,0,0
4710.0,1:18:30,1.03357788185584,0,0
4720.0,1:18:40,1.0318219595859588,0,0
4730.0,1:18:50,1.0157905884243137,0,0
4740.0,1:19:00,1.0378253013859593,0,0
4750.0,1:19:10,1.1289578857680704,0,0
4760.0,1:19:20,1.1391714902225358,0,0
4770.0,1:19:30,1.1470128181078303,0,0
4780.0,1:19:40,1.1620218917008494,0,0
4790.0,1:19:50,1.15078636451385,0,0
4800.0,1:20:00,1.0989248254679485,0,0
4810.0,1:20:10,1.1234937337987667,0,0
4820.0,1:20:20,1.279644631905548,0,0
4830.0,1:20:30,1.4024783546443993,0,0
4840.0,1:20:40,1.3865649547779682,0,0
4850.0,1:20:50,1.3730284267057462,0,0
4860.0,1:21:00,1.405031036896005,0,0
4870.0,1:21:10,1.3507041431513216,0,0
4880.0,1:21:20,1.19548698482465,0,0
4890.0,1:21:30,1.008854664100414,0,0
4900.0,1:21:40,0.997450492399938,0,0
4910.0,1:21:50,0.9884373277402116,0,0
4920.0,1:22:00,0.9697874276520464,0,0
4930.0,1:22:10,0.9125885621501664,0,0
4940.0,1:22:20,0.8842321479171661,0,0
4950.0,1:22:30,0.9667387956683724,0,0
4960.0,1:22:40,0.9866263990121024,0,0
4970.0,1:22:50,1.0572271073179331,0,0
4980.0,1:23:00,1.089270095022987,0,0
4990.0,1:23:10,1.106851801339959,0,0
5000.0,1:23:20,1.1752366420671507,0,0
5010.0,1:23:30,1.1299808524426442,0,0
5020.0,1:23:40,1.212989856337738,0,0
5030.0,1:23:50,1.2258442262805318,0,0
5040.0,1:24:00,1.2168972089123278,0,0
5050.0,1:24:10,1.2540250425749828,0,0
5060.0,1:24:20,1.2426567742923598,0,0
5070.0,1:24:30,1.2215601395097369,0,0
5080.0,1:24:40,1.054635299998818,0,0
5090.0,1:24:50,0.9239786636514808,0,0
5100.0,1:25:00,0.871018154110772,0,0
5110.0,1:25:10,0.8496410754167923,0,0
5120.0,1:25:20,0.825801598472902,0,0
5130.0,1:25:30,0.8263075459597149,0,0
5140.0,1:25:40,0.8999832662874233,0,0
5150.0,1:25:50,0.9273800677075758,0,0
5160.0,1:26:00,0.920622626015159,0,0
5170.0,1:26:10,0.8943088949504552,0,0
5180.0,1:26:20,0.8875223424549024,0,0
5190.0,1:26:30,0.8831736574192124,0,0
5200.0,1:26:40,0.7760048382895687,0,0
5210.0,1:26:50,0.7887281180263602,0,0
5220.0,1:27:00,0.7671531880662197,0,0
5230.0,1:27:10,0.7308366889931488,0,0
5240.0,1:27:20,0.6846594606851528,0,0
5250.0,1:27:30,0.643336280021575,0,0
5260.0,1:27:40,0.6707578224110211,0,0
5270.0,1:27:50,0.6342918824976014,0,0
5280.0,1:28:00,0.6592810422698179,0,0
5290.0,1:28:10,0.6375318674396655,0,0
5300.0,1:28:20,0.7955564245399058,0,0
5310.0,1:28:30,0.9463809877057916,0,0
5320.0,1:28:40,1.040671196389242,0,0
5330.0,1:28:50,1.0906606211312129,0,0
5340.0,1:29:00,1.0740459864875271,0,0
5350.0,1:29:10,1.082116347865981,0,0
5360.0,1:29:20,1.12480552404111,0,0
5370.0,1:29:30,1.1230214658304485,0,0
5380.0,1:29:40,1.150936277691012,0,0
5390.0,1:29:50,1.1590715827313085,0,0
5400.0,1:30:00,1.167216301576964,0,0
5410.0,1:30:10,1.1852891678465036,0,0
5420.0,1:30:20,1.007368530885404,0,0
5430.0,1:30:30,0.9757100223543962,0,0
5440.0,1:30:40,0.9763073831694046,0,0
5450.0,1:30:50,0.9818764886543028,0,0
5460.0,1:31:00,0.9924264567228264,0,0
5470.0,1:31:10,1.0154328292419368,0,0
5480.0,1:31:20,0.9861699055256766,0,0
5490.0,1:31:30,0.9892646886421612,0,0
5500.0,1:31:40,0.9749090784666576,0,0
5510.0,1:31:50,0.9580404576304836,0,0
5520.0,1:32:00,0.9935754971496414,0,0
5530.0,1:32:10,1.019161578607786,0,0
5540.0,1:32:20,1.3097220692287943,0,0
5550.0,1:32:30,1.5606205559362527,0,0
5560.0,1:32:40,1.571582353570565,0,0
5570.0,1:32:50,1.6151091194953489,0,0
5580.0,1:33:00,1.6511712119421085,0,0
5590.0,1:33:10,1.682261991472734,0,0
5600.0,1:33:20,1.4575099901590658,0,0
5610.0,1:33:30,1.262605161698035,0,0
5620.0,1:33:40,1.253326311139891,0,0
5630.0,1:33:50,1.2842465618866798,0,0
5640.0,1:34:00,1.4711167432710286,0,0
5650.0,1:34:10,1.4946562908096397,0,0
5660.0,1:34:20,1.5710968163272243,0,0
5670.0,1:34:30,1.4863931268232031,0,0
5680.0,1:34:40,1.4469606861644844,0,0
5690.0,1:34:50,1.5235081451606522,0,0
5700.0,1:35:00,1.3225191455244545,0,0
5710.0,1:35:10,1.3788784839241108,0,0
5720.0,1:35:20,1.5464905620734573,0,0
5730.0,1:35:30,1.6460353739620366,0,0
5740.0,1:35:40,1.690039215101595,0,0
5750.0,1:35:50,1.5492935098493106,0,0
5760.0,1:36:00,1.5198310110408677,0,0
5770.0,1:36:10,1.6018531861587677,0,0
5780.0,1:36:20,1.3872487462415246,0,0
5790.0,1:36:30,1.3144920309825046,0,0
5800.0,1:36:40,1.3660652761185454,0,0
5810.0,1:36:50,1.3745078095149348,0,0
5820.0,1:37:00,1.4160079742955896,0,0
5830.0,1:37:10,1.2591458640716768,0,0
5840.0,1:37:20,1.3057148061494344,0,0
5850.0,1:37:30,1.2835754269610724,0,0
5860.0,1:37:40,1.1620247152220409,0,0
5870.0,1:37:50,1.1525197821311035,0,0
5880.0,1:38:00,1.120040346345418,0,0
5890.0,1:38:10,1.2100587041132824,0,0
5900.0,1:38:20,1.2388780033064268,0,0
5910.0,1:38:30,1.2038327808134326,0,0
5920.0,1:38:40,1.255697270192133,0,0
5930.0,1:38:50,1.2564432895647686,0,0
5940.0,1:39:00,1.3493657798617988,0,0
5950.0,1:39:10,1.2938021412365068,0,0
5960.0,1:39:20,1.1997188410185735,0,0
5970.0,1:39:30,1.2696841202447016,0,0
5980.0,1:39:40,1.2499022009169158,0,0
5990.0,1:39:50,1.296864934588601,0,0
6000.0,1:40:00,1.2770731304192016,0,0
6010.0,1:40:10,1.2109772986730825,0,0
6020.0,1:40:20,1.2013993529760114,0,0
6030.0,1:40:30,1.2252722071372328,0,0
6040.0,1:40:40,1.305835285303122,0,0
6050.0,1:40:50,1.2473269384544254,0,0
6060.0,1:41:00,1.2016418410487335,0,0
6070.0,1:41:10,1.1688026650459442,0,0
6080.0,1:41:20,1.066219411670903,0,0
6090.0,1:41:30,0.8679386434952954,0,0
6100.0,1:41:40,0.7314574455754884,0,0
6110.0,1:41:50,0.6930905357574072,0,0
6120.0,1:42:00,0.5873990442304893,0,0
6130.0,1:42:10,0.6317555456161889,0,0
6140.0,1:42:20,0.7538826243109159,0,0
6150.0,1:42:30,0.9720602097148529,0,0
6160.0,1:42:40,1.0219012136088637,0,0
6170.0,1:42:50,1.0302761139206105,0,0
6180.0,1:43:00,1.0490460504215524,1,1
6190.0,1:43:10,1.0080790856950457,1,1
6200.0,1:43:20,0.97486271645036,0,0
6210.0,1:43:30,0.8401631878743926,0,0
